Time,Energy,w
2023-01-06 17:00:00_B_1,17.679295,1
2023-01-01 02:00:00_B_2,51.460773,1
2023-01-01 05:00:00_B_2,51.06693,1
2023-01-01 09:00:00_B_2,55.907715,1
2023-01-02 03:00:00_B_2,51.89892,1
2023-01-02 05:00:00_B_2,52.545628,1
2023-01-02 10:00:00_B_2,56.226433,1
2023-01-02 17:00:00_B_2,56.18406,1
2023-01-02 20:00:00_B_2,56.28755,1
2023-01-02 21:00:00_B_2,56.54233,1
2023-01-03 08:00:00_B_2,54.58025,1
2023-01-03 16:00:00_B_2,54.459297,1
2023-01-03 19:00:00_B_2,57.603813,1
2023-01-03 22:00:00_B_2,57.87509,1
2023-01-04 11:00:00_B_2,55.21063,1
2023-01-04 12:00:00_B_2,55.010952,1
2023-01-04 17:00:00_B_2,56.493702,1
2023-01-04 23:00:00_B_2,55.546764,1
2023-01-05 00:00:00_B_2,53.540462,1
2023-01-05 06:00:00_B_2,49.741055,1
2023-01-05 10:00:00_B_2,54.351,1
2023-01-05 20:00:00_B_2,56.167767,1
2023-01-06 03:00:00_B_2,51.05708,1
2023-01-06 04:00:00_B_2,50.30922,1
2023-01-06 19:00:00_B_2,58.39533,1
2023-01-07 06:00:00_B_2,50.68703,1
2023-01-01 08:00:00_B_3,36.85723,1
2023-01-01 15:00:00_B_3,35.590645,1
2023-01-01 17:00:00_B_3,40.51335,1
2023-01-01 18:00:00_B_3,43.604774,1
2023-01-01 22:00:00_B_3,41.845287,1
2023-01-02 00:00:00_B_3,33.03286,1
2023-01-02 02:00:00_B_3,25.08129,1
2023-01-02 03:00:00_B_3,24.105396,1
2023-01-02 04:00:00_B_3,23.007076,1
2023-01-02 09:00:00_B_3,39.234463,1
2023-01-02 11:00:00_B_3,35.39268,1
2023-01-02 15:00:00_B_3,38.005325,1
2023-01-02 16:00:00_B_3,38.534336,1
2023-01-02 22:00:00_B_3,41.54207,1
2023-01-03 04:00:00_B_3,24.204515,1
2023-01-03 05:00:00_B_3,23.282364,1
2023-01-03 08:00:00_B_3,30.69548,1
2023-01-03 20:00:00_B_3,41.75906,1
2023-01-03 22:00:00_B_3,42.828987,1
2023-01-04 00:00:00_B_3,33.929295,1
2023-01-04 03:00:00_B_3,24.21075,1
2023-01-04 05:00:00_B_3,23.3504,1
2023-01-04 09:00:00_B_3,30.8777,1
2023-01-04 13:00:00_B_3,38.707077,1
2023-01-04 17:00:00_B_3,40.272343,1
2023-01-04 20:00:00_B_3,40.82742,1
2023-01-05 02:00:00_B_3,27.859812,1
2023-01-05 06:00:00_B_3,23.082806,1
2023-01-05 16:00:00_B_3,36.403034,1
2023-01-05 23:00:00_B_3,42.457546,1
2023-01-06 10:00:00_B_3,37.10809,1
2023-01-06 16:00:00_B_3,37.15904,1
2023-01-06 18:00:00_B_3,42.039726,1
2023-01-01 04:00:00_B_4,18.792221,1
2023-01-01 15:00:00_B_4,23.866844,1
2023-01-01 19:00:00_B_4,25.68261,1
2023-01-02 03:00:00_B_4,18.240402,1
2023-01-02 05:00:00_B_4,19.400288,1
2023-01-02 08:00:00_B_4,23.1529,1
2023-01-02 09:00:00_B_4,23.389824,1
2023-01-02 11:00:00_B_4,23.078438,1
2023-01-02 13:00:00_B_4,23.148857,1
2023-01-02 19:00:00_B_4,25.597878,1
2023-01-03 04:00:00_B_4,18.662758,1
2023-01-03 05:00:00_B_4,19.734463,1
2023-01-03 08:00:00_B_4,22.537052,1
2023-01-03 21:00:00_B_4,24.87516,1
2023-01-04 08:00:00_B_4,21.670763,1
2023-01-04 09:00:00_B_4,22.485806,1
2023-01-05 20:00:00_B_4,25.724192,1
2023-01-05 21:00:00_B_4,24.670471,1
2023-01-06 03:00:00_B_4,18.170961,1
2023-01-06 04:00:00_B_4,18.317253,1
2023-01-06 17:00:00_B_4,24.067509,1
2023-01-06 18:00:00_B_4,25.029295,1
2023-01-06 19:00:00_B_4,25.933952,1
2023-01-07 06:00:00_B_4,20.25901,1
2023-01-02 09:00:00_B_5,21.766632,1
2023-01-02 13:00:00_B_5,21.890877,1
2023-01-02 17:00:00_B_5,21.940292,1
2023-01-02 21:00:00_B_5,21.860619,1
2023-01-03 13:00:00_B_5,21.898998,1
2023-01-03 15:00:00_B_5,21.924072,1
2023-01-03 21:00:00_B_5,21.75668,1
2023-01-03 22:00:00_B_5,21.708845,1
2023-01-04 01:00:00_B_5,21.244713,1
2023-01-04 10:00:00_B_5,21.735428,1
2023-01-04 14:00:00_B_5,21.92606,1
2023-01-04 20:00:00_B_5,21.909924,1
2023-01-05 00:00:00_B_5,21.162317,1
2023-01-05 02:00:00_B_5,21.467167,1
2023-01-05 11:00:00_B_5,21.814941,1
2023-01-05 20:00:00_B_5,21.706678,1
2023-01-05 21:00:00_B_5,21.642525,1
2023-01-06 06:00:00_B_5,21.492588,1
2023-01-06 07:00:00_B_5,21.574352,1
2023-01-06 09:00:00_B_5,21.699608,1
2023-01-06 18:00:00_B_5,21.76007,1
2023-01-06 20:00:00_B_5,21.723034,1
2023-01-07 15:00:00_B_5,21.861225,1
2023-01-01 01:00:00_B_6,23.404688,1
2023-01-01 02:00:00_B_6,23.556488,1
2023-01-01 15:00:00_B_6,24.980583,1
2023-01-02 00:00:00_B_6,23.723999,1
2023-01-02 09:00:00_B_6,27.16011,1
2023-01-02 11:00:00_B_6,24.80849,1
2023-01-03 03:00:00_B_6,22.78174,1
2023-01-03 04:00:00_B_6,23.258148,1
2023-01-03 21:00:00_B_6,26.747768,1
2023-01-04 01:00:00_B_6,23.286263,1
2023-01-04 11:00:00_B_6,24.349813,1
2023-01-04 15:00:00_B_6,25.915876,1
2023-01-05 00:00:00_B_6,24.890686,1
2023-01-05 02:00:00_B_6,23.874092,1
2023-01-05 10:00:00_B_6,26.036322,1
2023-01-05 13:00:00_B_6,25.176094,1
2023-01-05 17:00:00_B_6,25.533916,1
2023-01-05 18:00:00_B_6,26.8405,1
2023-01-05 23:00:00_B_6,26.303589,1
2023-01-06 00:00:00_B_6,22.916348,1
2023-01-06 11:00:00_B_6,25.996086,1
2023-01-07 09:00:00_B_6,26.815521,1
2023-01-01 01:00:00_B_7,47.23994,1
2023-01-01 03:00:00_B_7,48.082756,1
2023-01-01 05:00:00_B_7,48.055958,1
2023-01-01 11:00:00_B_7,49.23333,1
2023-01-01 18:00:00_B_7,49.244,1
2023-01-01 21:00:00_B_7,49.554493,1
2023-01-02 00:00:00_B_7,47.21295,1
2023-01-02 06:00:00_B_7,49.047646,1
2023-01-02 19:00:00_B_7,50.56734,1
2023-01-03 00:00:00_B_7,46.824883,1
2023-01-03 01:00:00_B_7,46.09495,1
2023-01-03 05:00:00_B_7,47.94259,1
2023-01-03 06:00:00_B_7,48.36191,1
2023-01-03 08:00:00_B_7,48.45611,1
2023-01-03 13:00:00_B_7,49.782047,1
2023-01-03 16:00:00_B_7,49.5482,1
2023-01-03 19:00:00_B_7,49.891415,1
2023-01-04 00:00:00_B_7,46.377132,1
2023-01-04 09:00:00_B_7,48.87153,1
2023-01-04 13:00:00_B_7,49.981983,1
2023-01-04 15:00:00_B_7,50.354717,1
2023-01-04 16:00:00_B_7,50.82655,1
2023-01-04 22:00:00_B_7,48.661953,1
2023-01-04 23:00:00_B_7,48.781208,1
2023-01-05 00:00:00_B_7,47.586353,1
2023-01-05 10:00:00_B_7,49.470646,1
2023-01-05 11:00:00_B_7,49.29345,1
2023-01-05 12:00:00_B_7,49.69194,1
2023-01-05 17:00:00_B_7,50.393795,1
2023-01-05 21:00:00_B_7,48.37053,1
2023-01-05 23:00:00_B_7,49.89358,1
2023-01-06 09:00:00_B_7,48.943996,1
2023-01-06 15:00:00_B_7,49.038258,1
2023-01-01 02:00:00_B_8,28.513813,1
2023-01-01 03:00:00_B_8,28.615353,1
2023-01-01 06:00:00_B_8,28.954897,1
2023-01-01 07:00:00_B_8,29.059746,1
2023-01-01 09:00:00_B_8,29.231836,1
2023-01-01 23:00:00_B_8,29.884897,1
2023-01-02 13:00:00_B_8,29.692522,1
2023-01-02 14:00:00_B_8,29.73386,1
2023-01-02 15:00:00_B_8,29.793112,1
2023-01-03 03:00:00_B_8,28.716393,1
2023-01-03 08:00:00_B_8,29.313255,1
2023-01-03 11:00:00_B_8,29.664743,1
2023-01-03 13:00:00_B_8,29.687202,1
2023-01-04 02:00:00_B_8,29.06086,1
2023-01-04 07:00:00_B_8,29.168125,1
2023-01-04 08:00:00_B_8,29.26534,1
2023-01-04 14:00:00_B_8,29.721363,1
2023-01-04 23:00:00_B_8,30.018152,1
2023-01-05 09:00:00_B_8,29.430655,1
2023-01-05 23:00:00_B_8,29.641273,1
2023-01-06 02:00:00_B_8,28.70775,1
2023-01-06 03:00:00_B_8,28.761587,1
2023-01-06 10:00:00_B_8,29.39671,1
2023-01-06 14:00:00_B_8,29.473791,1
2023-01-06 19:00:00_B_8,29.677263,1
2023-01-06 20:00:00_B_8,29.671776,1
2023-01-06 23:00:00_B_8,29.908,1
2023-01-07 02:00:00_B_8,28.743841,1
2023-01-07 05:00:00_B_8,28.977585,1
2023-01-01 01:00:00_B_9,15.833235,1
2023-01-01 08:00:00_B_9,16.177612,1
2023-01-01 09:00:00_B_9,16.251963,1
2023-01-01 19:00:00_B_9,16.611605,1
2023-01-01 21:00:00_B_9,16.61193,1
2023-01-01 22:00:00_B_9,16.61959,1
2023-01-02 07:00:00_B_9,16.093483,1
2023-01-02 08:00:00_B_9,16.175219,1
2023-01-02 12:00:00_B_9,16.475529,1
2023-01-03 01:00:00_B_9,15.873135,1
2023-01-03 15:00:00_B_9,16.602654,1
2023-01-03 18:00:00_B_9,16.640923,1
2023-01-03 21:00:00_B_9,16.625906,1
2023-01-03 23:00:00_B_9,16.6591,1
2023-01-04 07:00:00_B_9,16.090935,1
2023-01-04 08:00:00_B_9,16.168154,1
2023-01-04 09:00:00_B_9,16.255373,1
2023-01-04 11:00:00_B_9,16.436472,1
2023-01-04 15:00:00_B_9,16.586327,1
2023-01-05 07:00:00_B_9,16.092894,1
2023-01-05 10:00:00_B_9,16.35672,1
2023-01-05 12:00:00_B_9,16.452286,1
2023-01-05 18:00:00_B_9,16.596441,1
2023-01-06 05:00:00_B_9,8.928619,1
2023-01-06 12:00:00_B_9,16.445364,1
2023-01-06 13:00:00_B_9,16.47245,1
2023-01-01 03:00:00_B_10,28.8407,1
2023-01-01 08:00:00_B_10,29.29153,1
2023-01-01 13:00:00_B_10,29.60942,1
2023-01-01 20:00:00_B_10,29.494957,1
2023-01-01 21:00:00_B_10,29.514093,1
2023-01-03 07:00:00_B_10,29.253883,1
2023-01-03 14:00:00_B_10,29.77996,1
2023-01-03 20:00:00_B_10,29.60966,1
2023-01-03 22:00:00_B_10,29.61802,1
2023-01-03 23:00:00_B_10,29.650888,1
2023-01-04 06:00:00_B_10,29.170168,1
2023-01-04 11:00:00_B_10,29.652472,1
2023-01-04 15:00:00_B_10,29.809296,1
2023-01-04 16:00:00_B_10,29.9971,1
2023-01-04 17:00:00_B_10,29.750954,1
2023-01-04 21:00:00_B_10,29.676682,1
2023-01-05 02:00:00_B_10,28.80992,1
2023-01-05 05:00:00_B_10,29.054846,1
2023-01-05 06:00:00_B_10,29.160368,1
2023-01-05 09:00:00_B_10,29.483822,1
2023-01-05 19:00:00_B_10,29.584387,1
2023-01-05 22:00:00_B_10,29.65427,1
2023-01-05 23:00:00_B_10,29.589882,1
2023-01-06 11:00:00_B_10,29.620827,1
2023-01-06 14:00:00_B_10,29.6716,1
2023-01-06 17:00:00_B_10,29.627762,1
2023-01-07 23:00:00_B_10,29.377092,1
2023-01-01 02:00:00_B_11,7.865758,1
2023-01-01 04:00:00_B_11,7.925115,1
2023-01-01 08:00:00_B_11,15.507917,1
2023-01-01 09:00:00_B_11,15.647053,1
2023-01-01 11:00:00_B_11,15.869539,1
2023-01-01 15:00:00_B_11,15.976564,1
2023-01-01 19:00:00_B_11,16.04634,1
2023-01-01 21:00:00_B_11,16.037205,1
2023-01-02 04:00:00_B_11,7.93129,1
2023-01-02 05:00:00_B_11,7.960916,1
2023-01-02 14:00:00_B_11,15.949924,1
2023-01-02 21:00:00_B_11,16.012848,1
2023-01-02 22:00:00_B_11,16.010668,1
2023-01-03 00:00:00_B_11,8.668487,1
2023-01-03 03:00:00_B_11,7.924483,1
2023-01-03 04:00:00_B_11,7.9385324,1
2023-01-03 09:00:00_B_11,15.590855,1
2023-01-03 12:00:00_B_11,15.932785,1
2023-01-03 13:00:00_B_11,15.978151,1
2023-01-03 14:00:00_B_11,15.950357,1
2023-01-03 18:00:00_B_11,15.996948,1
2023-01-03 22:00:00_B_11,16.109627,1
2023-01-03 23:00:00_B_11,16.120111,1
2023-01-04 05:00:00_B_11,7.9937143,1
2023-01-04 07:00:00_B_11,15.341841,1
2023-01-04 16:00:00_B_11,16.025309,1
2023-01-04 19:00:00_B_11,16.02708,1
2023-01-05 16:00:00_B_11,15.934805,1
2023-01-05 17:00:00_B_11,15.920557,1
2023-01-06 14:00:00_B_11,15.85113,1
2023-01-06 21:00:00_B_11,15.938129,1
2023-01-07 19:00:00_B_11,15.884066,1
2023-01-01 05:00:00_B_12,7.991077,1
2023-01-01 06:00:00_B_12,8.033329,1
2023-01-01 22:00:00_B_12,15.851999,1
2023-01-02 05:00:00_B_12,7.999265,1
2023-01-02 06:00:00_B_12,8.045311,1
2023-01-03 04:00:00_B_12,7.9670587,1
2023-01-03 06:00:00_B_12,8.063534,1
2023-01-03 07:00:00_B_12,15.508299,1
2023-01-03 14:00:00_B_12,15.924366,1
2023-01-03 17:00:00_B_12,15.944464,1
2023-01-03 20:00:00_B_12,15.926512,1
2023-01-04 01:00:00_B_12,10.052296,1
2023-01-04 12:00:00_B_12,15.8485565,1
2023-01-04 21:00:00_B_12,15.956711,1
2023-01-05 06:00:00_B_12,8.108903,1
2023-01-05 09:00:00_B_12,15.6505375,1
2023-01-05 12:00:00_B_12,15.80097,1
2023-01-06 01:00:00_B_12,14.175774,1
2023-01-06 02:00:00_B_12,7.9447865,1
2023-01-06 06:00:00_B_12,8.136932,1
2023-01-06 11:00:00_B_12,15.741905,1
2023-01-06 16:00:00_B_12,15.823942,1
2023-01-06 19:00:00_B_12,15.822573,1
2023-01-06 22:00:00_B_12,15.792334,1
2023-01-07 02:00:00_B_12,7.964289,1
2023-01-07 23:00:00_B_12,15.799273,1
2023-01-01 01:00:00_B_13,11.945314,5
2023-01-01 02:00:00_B_13,11.981714,5
2023-01-01 03:00:00_B_13,12.016493,5
2023-01-01 04:00:00_B_13,12.047394,5
2023-01-01 05:00:00_B_13,12.095633,5
2023-01-01 06:00:00_B_13,12.291319,5
2023-01-01 07:00:00_B_13,12.522543,5
2023-01-01 08:00:00_B_13,12.768587,5
2023-01-01 09:00:00_B_13,12.921703,5
2023-01-01 10:00:00_B_13,13.0075,5
2023-01-01 11:00:00_B_13,13.092148,5
2023-01-01 12:00:00_B_13,13.159374,5
2023-01-01 13:00:00_B_13,13.161781,5
2023-01-01 14:00:00_B_13,13.26449,5
2023-01-01 15:00:00_B_13,13.1413555,5
2023-01-01 16:00:00_B_13,13.129959,5
2023-01-01 17:00:00_B_13,13.095331,5
2023-01-01 18:00:00_B_13,13.041586,5
2023-01-01 19:00:00_B_13,13.037899,5
2023-01-01 20:00:00_B_13,12.954643,5
2023-01-01 21:00:00_B_13,13.101435,5
2023-01-01 22:00:00_B_13,12.933474,5
2023-01-01 23:00:00_B_13,12.938196,5
2023-01-02 00:00:00_B_13,11.945133,5
2023-01-02 01:00:00_B_13,11.988916,5
2023-01-02 02:00:00_B_13,12.016407,5
2023-01-02 03:00:00_B_13,12.048634,5
2023-01-02 04:00:00_B_13,12.0812,5
2023-01-02 05:00:00_B_13,12.139357,5
2023-01-02 06:00:00_B_13,12.248789,5
2023-01-02 07:00:00_B_13,12.484341,5
2023-01-02 08:00:00_B_13,12.733616,5
2023-01-02 09:00:00_B_13,12.960482,5
2023-01-02 10:00:00_B_13,12.993698,5
2023-01-02 11:00:00_B_13,13.065817,5
2023-01-02 12:00:00_B_13,13.13629,5
2023-01-02 13:00:00_B_13,13.149054,5
2023-01-02 14:00:00_B_13,13.159443,5
2023-01-02 15:00:00_B_13,13.143637,5
2023-01-02 16:00:00_B_13,13.175402,5
2023-01-02 17:00:00_B_13,13.100569,5
2023-01-02 18:00:00_B_13,13.049683,5
2023-01-02 19:00:00_B_13,13.077866,5
2023-01-02 20:00:00_B_13,12.977795,5
2023-01-02 21:00:00_B_13,12.973072,5
2023-01-02 22:00:00_B_13,13.110786,5
2023-01-02 23:00:00_B_13,13.067858,5
2023-01-03 00:00:00_B_13,12.009775,5
2023-01-03 01:00:00_B_13,12.032078,5
2023-01-03 02:00:00_B_13,12.061644,5
2023-01-03 03:00:00_B_13,12.09272,5
2023-01-03 04:00:00_B_13,12.116596,5
2023-01-03 05:00:00_B_13,12.183945,5
2023-01-03 06:00:00_B_13,12.283958,5
2023-01-03 07:00:00_B_13,12.4405365,5
2023-01-03 08:00:00_B_13,12.709824,5
2023-01-03 09:00:00_B_13,12.908121,5
2023-01-03 10:00:00_B_13,12.996565,5
2023-01-03 11:00:00_B_13,13.145273,5
2023-01-03 12:00:00_B_13,13.160887,5
2023-01-03 13:00:00_B_13,13.191002,5
2023-01-03 14:00:00_B_13,13.176811,5
2023-01-03 15:00:00_B_13,13.331621,5
2023-01-03 16:00:00_B_13,13.231228,5
2023-01-03 17:00:00_B_13,13.370245,5
2023-01-03 18:00:00_B_13,13.103033,5
2023-01-03 19:00:00_B_13,13.055979,5
2023-01-03 20:00:00_B_13,13.048244,5
2023-01-03 21:00:00_B_13,13.018356,5
2023-01-03 22:00:00_B_13,13.084557,5
2023-01-03 23:00:00_B_13,13.01931,5
2023-01-04 00:00:00_B_13,12.046839,5
2023-01-04 01:00:00_B_13,12.620411,5
2023-01-04 02:00:00_B_13,12.362032,5
2023-01-04 03:00:00_B_13,12.625343,5
2023-01-04 04:00:00_B_13,12.326017,5
2023-01-04 05:00:00_B_13,12.335485,5
2023-01-04 06:00:00_B_13,12.4524555,5
2023-01-04 07:00:00_B_13,13.067507,5
2023-01-04 08:00:00_B_13,12.733286,5
2023-01-04 09:00:00_B_13,12.84322,5
2023-01-04 10:00:00_B_13,12.957527,5
2023-01-04 11:00:00_B_13,13.04335,5
2023-01-04 12:00:00_B_13,13.135443,5
2023-01-04 13:00:00_B_13,13.768507,5
2023-01-04 14:00:00_B_13,13.407066,5
2023-01-04 15:00:00_B_13,13.6982765,5
2023-01-04 16:00:00_B_13,13.526806,5
2023-01-04 17:00:00_B_13,13.6218815,5
2023-01-04 18:00:00_B_13,13.296556,5
2023-01-04 19:00:00_B_13,13.184351,5
2023-01-04 21:00:00_B_13,13.3846245,5
2023-01-04 23:00:00_B_13,13.71973,5
2023-01-05 00:00:00_B_13,12.245678,5
2023-01-05 02:00:00_B_13,12.452917,5
2023-01-05 03:00:00_B_13,12.27453,5
2023-01-05 04:00:00_B_13,12.558834,5
2023-01-05 05:00:00_B_13,12.606977,5
2023-01-05 06:00:00_B_13,12.610676,5
2023-01-05 07:00:00_B_13,12.6236,5
2023-01-05 08:00:00_B_13,12.735836,5
2023-01-05 09:00:00_B_13,13.003096,5
2023-01-05 10:00:00_B_13,13.038683,5
2023-01-05 11:00:00_B_13,13.030317,5
2023-01-05 12:00:00_B_13,13.073673,5
2023-01-05 13:00:00_B_13,13.183815,5
2023-01-05 16:00:00_B_13,13.145206,5
2023-01-05 17:00:00_B_13,13.177238,5
2023-01-05 18:00:00_B_13,13.123339,5
2023-01-05 19:00:00_B_13,13.067541,5
2023-01-05 22:00:00_B_13,12.976856,5
2023-01-05 23:00:00_B_13,12.979704,5
2023-01-06 00:00:00_B_13,12.743982,5
2023-01-06 01:00:00_B_13,12.8492985,5
2023-01-06 02:00:00_B_13,13.078829,5
2023-01-06 03:00:00_B_13,13.057873,5
2023-01-06 04:00:00_B_13,13.059965,5
2023-01-06 05:00:00_B_13,13.087431,5
2023-01-06 06:00:00_B_13,13.054821,5
2023-01-06 08:00:00_B_13,12.823532,5
2023-01-06 09:00:00_B_13,12.71298,5
2023-01-06 10:00:00_B_13,12.851858,5
2023-01-06 11:00:00_B_13,12.97504,5
2023-01-06 12:00:00_B_13,13.0692215,5
2023-01-06 13:00:00_B_13,13.130468,5
2023-01-06 14:00:00_B_13,13.146149,5
2023-01-06 16:00:00_B_13,13.15876,5
2023-01-06 17:00:00_B_13,13.216183,5
2023-01-06 18:00:00_B_13,13.165894,5
2023-01-06 19:00:00_B_13,13.160757,5
2023-01-06 20:00:00_B_13,13.084251,5
2023-01-06 21:00:00_B_13,13.534689,5
2023-01-06 22:00:00_B_13,13.548946,5
2023-01-06 23:00:00_B_13,13.674816,5
2023-01-07 02:00:00_B_13,13.618223,5
2023-01-07 05:00:00_B_13,13.477655,5
2023-01-07 09:00:00_B_13,12.950012,5
2023-01-07 12:00:00_B_13,13.028801,5
2023-01-07 14:00:00_B_13,13.232393,5
2023-01-07 15:00:00_B_13,13.162163,5
2023-01-07 19:00:00_B_13,13.099173,5
2023-01-07 23:00:00_B_13,12.947674,5
2023-01-01 07:00:00_B_14,15.9119,1
2023-01-01 11:00:00_B_14,16.454506,1
2023-01-01 17:00:00_B_14,17.020988,1
2023-01-01 22:00:00_B_14,16.902233,1
2023-01-02 03:00:00_B_14,15.52858,1
2023-01-02 07:00:00_B_14,15.900755,1
2023-01-03 01:00:00_B_14,15.643023,1
2023-01-03 07:00:00_B_14,15.792133,1
2023-01-03 09:00:00_B_14,16.171696,1
2023-01-03 11:00:00_B_14,16.564062,1
2023-01-03 15:00:00_B_14,16.722647,1
2023-01-03 18:00:00_B_14,17.139696,1
2023-01-03 23:00:00_B_14,17.69383,1
2023-01-04 10:00:00_B_14,16.403057,1
2023-01-04 11:00:00_B_14,16.571392,1
2023-01-04 16:00:00_B_14,18.260612,1
2023-01-04 17:00:00_B_14,17.779423,1
2023-01-04 18:00:00_B_14,16.817884,1
2023-01-04 19:00:00_B_14,16.74983,1
2023-01-04 21:00:00_B_14,16.85885,1
2023-01-05 03:00:00_B_14,15.545633,1
2023-01-05 05:00:00_B_14,15.596098,1
2023-01-05 06:00:00_B_14,15.677517,1
2023-01-05 12:00:00_B_14,16.655926,1
2023-01-05 16:00:00_B_14,16.702547,1
2023-01-05 17:00:00_B_14,16.878716,1
2023-01-05 22:00:00_B_14,17.06488,1
2023-01-06 06:00:00_B_14,15.688381,1
2023-01-06 23:00:00_B_14,16.877527,1
2023-01-07 02:00:00_B_14,15.387449,1
2023-01-07 12:00:00_B_14,16.585876,1
2023-01-07 15:00:00_B_14,16.747578,1
2023-01-01 04:00:00_B_15,16.336138,1
2023-01-01 05:00:00_B_15,16.411674,1
2023-01-01 09:00:00_B_15,16.731688,1
2023-01-01 11:00:00_B_15,16.802046,1
2023-01-01 17:00:00_B_15,16.862564,1
2023-01-01 21:00:00_B_15,16.919289,1
2023-01-01 23:00:00_B_15,16.969048,1
2023-01-02 00:00:00_B_15,16.058666,1
2023-01-02 01:00:00_B_15,16.13027,1
2023-01-02 02:00:00_B_15,16.193949,1
2023-01-02 09:00:00_B_15,16.704416,1
2023-01-02 10:00:00_B_15,16.759792,1
2023-01-02 11:00:00_B_15,16.788824,1
2023-01-02 12:00:00_B_15,16.820465,1
2023-01-02 16:00:00_B_15,16.857525,1
2023-01-02 19:00:00_B_15,16.877787,1
2023-01-02 20:00:00_B_15,16.910122,1
2023-01-02 21:00:00_B_15,16.924677,1
2023-01-03 01:00:00_B_15,16.129333,1
2023-01-03 11:00:00_B_15,16.805727,1
2023-01-03 13:00:00_B_15,16.897995,1
2023-01-04 09:00:00_B_15,16.707912,1
2023-01-04 16:00:00_B_15,16.951311,1
2023-01-04 21:00:00_B_15,16.9234,1
2023-01-05 05:00:00_B_15,16.398815,1
2023-01-05 06:00:00_B_15,16.47295,1
2023-01-06 02:00:00_B_15,16.179737,1
2023-01-06 08:00:00_B_15,16.60489,1
2023-01-06 11:00:00_B_15,16.768515,1
2023-01-06 20:00:00_B_15,16.892324,1
2023-01-07 02:00:00_B_15,16.178087,1
2023-01-07 12:00:00_B_15,16.779085,1
2023-01-01 03:00:00_B_16,30.440887,1
2023-01-01 11:00:00_B_16,31.900404,1
2023-01-01 13:00:00_B_16,32.399105,1
2023-01-01 15:00:00_B_16,33.173527,1
2023-01-02 00:00:00_B_16,30.081955,1
2023-01-02 02:00:00_B_16,30.292747,1
2023-01-02 17:00:00_B_16,33.274544,1
2023-01-02 20:00:00_B_16,33.60408,1
2023-01-03 09:00:00_B_16,31.441513,1
2023-01-03 16:00:00_B_16,33.33169,1
2023-01-03 22:00:00_B_16,33.83724,1
2023-01-04 03:00:00_B_16,30.293695,1
2023-01-04 14:00:00_B_16,33.158375,1
2023-01-04 23:00:00_B_16,34.276012,1
2023-01-05 02:00:00_B_16,30.094177,1
2023-01-05 04:00:00_B_16,30.375141,1
2023-01-05 17:00:00_B_16,33.20836,1
2023-01-06 03:00:00_B_16,30.207212,1
2023-01-06 09:00:00_B_16,31.327484,1
2023-01-07 09:00:00_B_16,31.318739,1
2023-01-01 02:00:00_B_17,37.86145,1
2023-01-01 03:00:00_B_17,34.489445,1
2023-01-01 05:00:00_B_17,32.34918,1
2023-01-01 08:00:00_B_17,37.715134,1
2023-01-01 11:00:00_B_17,44.773792,1
2023-01-01 15:00:00_B_17,43.300045,1
2023-01-01 19:00:00_B_17,50.586086,1
2023-01-02 03:00:00_B_17,32.040016,1
2023-01-02 08:00:00_B_17,39.648384,1
