Time,Energy,w
2023-01-02 10:00:00_B_2,55.649506,1
2023-01-02 17:00:00_B_2,56.708702,1
2023-01-02 20:00:00_B_2,58.58171,1
2023-01-02 21:00:00_B_2,59.16069,1
2023-01-03 08:00:00_B_2,54.28002,1
2023-01-03 16:00:00_B_2,54.975616,1
2023-01-03 19:00:00_B_2,58.75946,1
2023-01-03 22:00:00_B_2,60.14354,1
2023-01-04 11:00:00_B_2,54.55007,1
2023-01-04 12:00:00_B_2,54.580864,1
2023-01-04 17:00:00_B_2,56.39257,1
2023-01-04 23:00:00_B_2,59.481956,1
2023-01-05 00:00:00_B_2,52.08602,1
2023-01-05 06:00:00_B_2,51.84474,1
2023-01-05 10:00:00_B_2,54.189613,1
2023-01-05 20:00:00_B_2,58.89299,1
2023-01-06 03:00:00_B_2,51.68666,1
2023-01-06 04:00:00_B_2,51.56112,1
2023-01-06 19:00:00_B_2,59.972466,1
2023-01-07 06:00:00_B_2,52.297325,1
2023-01-01 08:00:00_B_3,33.553986,1
2023-01-01 15:00:00_B_3,34.114677,1
2023-01-01 17:00:00_B_3,44.879997,1
2023-01-01 18:00:00_B_3,47.61329,1
2023-01-01 22:00:00_B_3,47.02336,1
2023-01-02 00:00:00_B_3,31.075798,1
2023-01-02 02:00:00_B_3,25.287733,1
2023-01-02 03:00:00_B_3,24.048141,1
2023-01-02 04:00:00_B_3,23.158968,1
2023-01-02 09:00:00_B_3,39.428627,1
2023-01-02 11:00:00_B_3,32.07778,1
2023-01-02 15:00:00_B_3,36.396164,1
2023-01-02 16:00:00_B_3,37.694336,1
2023-01-02 22:00:00_B_3,47.042496,1
2023-01-03 04:00:00_B_3,24.592222,1
2023-01-03 05:00:00_B_3,23.831915,1
2023-01-03 08:00:00_B_3,28.693459,1
2023-01-03 20:00:00_B_3,46.608368,1
2023-01-03 22:00:00_B_3,47.41513,1
2023-01-04 00:00:00_B_3,31.467045,1
2023-01-04 03:00:00_B_3,24.062838,1
2023-01-04 05:00:00_B_3,23.631699,1
2023-01-04 09:00:00_B_3,28.150623,1
2023-01-04 13:00:00_B_3,37.236244,1
2023-01-04 17:00:00_B_3,44.45285,1
2023-01-04 20:00:00_B_3,45.819244,1
2023-01-05 02:00:00_B_3,26.837427,1
2023-01-05 06:00:00_B_3,23.281416,1
2023-01-05 16:00:00_B_3,36.18596,1
2023-01-05 23:00:00_B_3,46.710228,1
2023-01-06 10:00:00_B_3,33.442635,1
2023-01-06 16:00:00_B_3,36.64775,1
2023-01-06 18:00:00_B_3,46.131927,1
2023-01-01 04:00:00_B_4,17.757431,1
2023-01-01 15:00:00_B_4,23.647612,1
2023-01-01 19:00:00_B_4,25.204212,1
2023-01-02 03:00:00_B_4,17.684023,1
2023-01-02 05:00:00_B_4,17.957264,1
2023-01-02 08:00:00_B_4,23.01849,1
2023-01-02 09:00:00_B_4,23.22051,1
2023-01-02 11:00:00_B_4,22.949183,1
2023-01-02 13:00:00_B_4,23.044859,1
2023-01-02 19:00:00_B_4,25.172024,1
2023-01-03 04:00:00_B_4,17.826347,1
2023-01-03 05:00:00_B_4,18.006508,1
2023-01-03 08:00:00_B_4,22.239233,1
2023-01-03 21:00:00_B_4,24.886606,1
2023-01-04 08:00:00_B_4,19.461992,1
2023-01-04 09:00:00_B_4,22.208826,1
2023-01-05 20:00:00_B_4,25.070524,1
2023-01-05 21:00:00_B_4,24.7119,1
2023-01-06 03:00:00_B_4,17.872871,1
2023-01-06 04:00:00_B_4,17.912374,1
2023-01-06 17:00:00_B_4,24.035429,1
2023-01-06 18:00:00_B_4,24.682276,1
2023-01-06 19:00:00_B_4,25.100681,1
2023-01-07 06:00:00_B_4,18.214584,1
2023-01-02 09:00:00_B_5,22.352959,1
2023-01-02 13:00:00_B_5,22.467491,1
2023-01-02 17:00:00_B_5,22.686026,1
2023-01-02 21:00:00_B_5,22.69649,1
2023-01-03 13:00:00_B_5,22.467049,1
2023-01-03 15:00:00_B_5,22.550348,1
2023-01-03 21:00:00_B_5,22.64771,1
2023-01-03 22:00:00_B_5,22.596312,1
2023-01-04 01:00:00_B_5,22.121065,1
2023-01-04 10:00:00_B_5,22.391903,1
2023-01-04 14:00:00_B_5,22.506004,1
2023-01-04 20:00:00_B_5,22.657671,1
2023-01-05 00:00:00_B_5,22.079395,1
2023-01-05 02:00:00_B_5,22.159035,1
2023-01-05 11:00:00_B_5,22.423937,1
2023-01-05 20:00:00_B_5,22.571238,1
2023-01-05 21:00:00_B_5,22.546118,1
2023-01-06 06:00:00_B_5,22.318167,1
2023-01-06 07:00:00_B_5,22.342957,1
2023-01-06 09:00:00_B_5,22.390451,1
2023-01-06 18:00:00_B_5,22.528723,1
2023-01-06 20:00:00_B_5,22.561558,1
2023-01-07 15:00:00_B_5,22.494028,1
2023-01-01 01:00:00_B_6,23.883368,1
2023-01-01 02:00:00_B_6,24.216742,1
2023-01-01 15:00:00_B_6,25.340145,1
2023-01-02 00:00:00_B_6,24.748196,1
2023-01-02 09:00:00_B_6,26.646833,1
2023-01-02 11:00:00_B_6,25.492828,1
2023-01-03 03:00:00_B_6,23.13344,1
2023-01-03 04:00:00_B_6,23.959602,1
2023-01-03 21:00:00_B_6,26.094261,1
2023-01-04 01:00:00_B_6,23.806904,1
2023-01-04 11:00:00_B_6,25.161114,1
2023-01-04 15:00:00_B_6,25.4889,1
2023-01-05 00:00:00_B_6,25.589853,1
2023-01-05 02:00:00_B_6,25.118568,1
2023-01-05 10:00:00_B_6,25.76893,1
2023-01-05 13:00:00_B_6,25.17496,1
2023-01-05 17:00:00_B_6,25.297384,1
2023-01-05 18:00:00_B_6,25.823694,1
2023-01-05 23:00:00_B_6,26.112051,1
2023-01-06 00:00:00_B_6,23.25388,1
2023-01-06 11:00:00_B_6,25.610022,1
2023-01-07 09:00:00_B_6,25.923252,1
2023-01-01 01:00:00_B_7,48.12654,1
2023-01-01 03:00:00_B_7,48.33632,1
2023-01-01 05:00:00_B_7,48.37925,1
2023-01-01 11:00:00_B_7,49.369537,1
2023-01-01 18:00:00_B_7,49.576057,1
2023-01-01 21:00:00_B_7,49.801857,1
2023-01-02 00:00:00_B_7,48.22363,1
2023-01-02 06:00:00_B_7,48.853664,1
2023-01-02 19:00:00_B_7,50.52318,1
2023-01-03 00:00:00_B_7,48.059044,1
2023-01-03 01:00:00_B_7,47.96309,1
2023-01-03 05:00:00_B_7,48.17018,1
2023-01-03 06:00:00_B_7,48.29583,1
2023-01-03 08:00:00_B_7,48.354866,1
2023-01-03 13:00:00_B_7,49.61821,1
2023-01-03 16:00:00_B_7,49.588203,1
2023-01-03 19:00:00_B_7,49.994728,1
2023-01-04 00:00:00_B_7,48.105927,1
2023-01-04 09:00:00_B_7,48.62211,1
2023-01-04 13:00:00_B_7,49.752205,1
2023-01-04 15:00:00_B_7,50.014015,1
2023-01-04 16:00:00_B_7,50.275757,1
2023-01-04 22:00:00_B_7,50.287598,1
2023-01-04 23:00:00_B_7,50.575058,1
2023-01-05 00:00:00_B_7,48.270164,1
2023-01-05 10:00:00_B_7,49.05523,1
2023-01-05 11:00:00_B_7,48.922318,1
2023-01-05 12:00:00_B_7,49.393005,1
2023-01-05 17:00:00_B_7,50.050354,1
2023-01-05 21:00:00_B_7,50.052116,1
2023-01-05 23:00:00_B_7,51.216614,1
2023-01-06 09:00:00_B_7,48.26126,1
2023-01-06 15:00:00_B_7,49.306664,1
2023-01-01 02:00:00_B_8,29.82691,1
2023-01-01 03:00:00_B_8,29.733034,1
2023-01-01 06:00:00_B_8,29.624039,1
2023-01-01 07:00:00_B_8,29.658869,1
2023-01-01 09:00:00_B_8,29.801046,1
2023-01-01 23:00:00_B_8,30.86696,1
2023-01-02 13:00:00_B_8,30.002926,1
2023-01-02 14:00:00_B_8,30.036404,1
2023-01-02 15:00:00_B_8,30.0774,1
2023-01-03 03:00:00_B_8,29.799623,1
2023-01-03 08:00:00_B_8,29.829844,1
2023-01-03 11:00:00_B_8,30.222803,1
2023-01-03 13:00:00_B_8,30.319418,1
2023-01-04 02:00:00_B_8,29.645391,1
2023-01-04 07:00:00_B_8,29.820486,1
2023-01-04 08:00:00_B_8,29.890825,1
2023-01-04 14:00:00_B_8,30.490913,1
2023-01-04 23:00:00_B_8,31.132328,1
2023-01-05 09:00:00_B_8,30.086546,1
2023-01-05 23:00:00_B_8,31.052814,1
2023-01-06 02:00:00_B_8,30.035496,1
2023-01-06 03:00:00_B_8,30.004908,1
2023-01-06 10:00:00_B_8,30.23055,1
2023-01-06 14:00:00_B_8,30.490725,1
2023-01-06 19:00:00_B_8,30.801481,1
2023-01-06 20:00:00_B_8,30.889292,1
2023-01-06 23:00:00_B_8,31.058125,1
2023-01-07 02:00:00_B_8,30.101332,1
2023-01-07 05:00:00_B_8,29.990198,1
2023-01-01 01:00:00_B_9,16.33199,1
2023-01-01 08:00:00_B_9,16.620049,1
2023-01-01 09:00:00_B_9,16.687492,1
2023-01-01 19:00:00_B_9,16.88622,1
2023-01-01 21:00:00_B_9,16.851849,1
2023-01-01 22:00:00_B_9,16.8451,1
2023-01-02 07:00:00_B_9,16.559433,1
2023-01-02 08:00:00_B_9,16.627403,1
2023-01-02 12:00:00_B_9,16.840282,1
2023-01-03 01:00:00_B_9,16.36955,1
2023-01-03 15:00:00_B_9,16.91394,1
2023-01-03 18:00:00_B_9,16.901527,1
2023-01-03 21:00:00_B_9,16.857067,1
2023-01-03 23:00:00_B_9,16.862957,1
2023-01-04 07:00:00_B_9,16.587013,1
2023-01-04 08:00:00_B_9,16.650108,1
2023-01-04 09:00:00_B_9,16.714928,1
2023-01-04 11:00:00_B_9,16.822014,1
2023-01-04 15:00:00_B_9,16.918861,1
2023-01-05 07:00:00_B_9,16.602844,1
2023-01-05 10:00:00_B_9,16.781605,1
2023-01-05 12:00:00_B_9,16.871677,1
2023-01-05 18:00:00_B_9,16.884558,1
2023-01-06 05:00:00_B_9,9.153194,1
2023-01-06 12:00:00_B_9,16.876902,1
2023-01-06 13:00:00_B_9,16.904589,1
2023-01-01 03:00:00_B_10,30.38462,1
2023-01-01 08:00:00_B_10,31.123575,1
2023-01-01 13:00:00_B_10,31.778358,1
2023-01-01 20:00:00_B_10,31.07855,1
2023-01-01 21:00:00_B_10,30.838331,1
2023-01-03 07:00:00_B_10,31.204695,1
2023-01-03 14:00:00_B_10,31.831167,1
2023-01-03 20:00:00_B_10,31.020493,1
2023-01-03 22:00:00_B_10,30.565027,1
2023-01-03 23:00:00_B_10,30.372435,1
2023-01-04 06:00:00_B_10,31.175714,1
2023-01-04 11:00:00_B_10,31.825998,1
2023-01-04 15:00:00_B_10,31.787971,1
2023-01-04 16:00:00_B_10,31.851141,1
2023-01-04 17:00:00_B_10,31.622602,1
2023-01-04 21:00:00_B_10,30.71566,1
2023-01-05 02:00:00_B_10,30.578444,1
2023-01-05 05:00:00_B_10,31.134674,1
2023-01-05 06:00:00_B_10,31.256409,1
2023-01-05 09:00:00_B_10,31.522268,1
2023-01-05 19:00:00_B_10,31.07869,1
2023-01-05 22:00:00_B_10,30.458464,1
2023-01-05 23:00:00_B_10,30.332348,1
2023-01-06 11:00:00_B_10,31.562979,1
2023-01-06 14:00:00_B_10,31.728611,1
2023-01-06 17:00:00_B_10,31.432518,1
2023-01-07 23:00:00_B_10,30.238556,1
2023-01-01 02:00:00_B_11,7.913988,1
2023-01-01 04:00:00_B_11,7.9072266,1
2023-01-01 08:00:00_B_11,14.88636,1
2023-01-01 09:00:00_B_11,15.226719,1
2023-01-01 11:00:00_B_11,16.276764,1
2023-01-01 15:00:00_B_11,16.19762,1
2023-01-01 19:00:00_B_11,16.18226,1
2023-01-01 21:00:00_B_11,16.209724,1
2023-01-02 04:00:00_B_11,7.9116554,1
2023-01-02 05:00:00_B_11,7.9074183,1
2023-01-02 14:00:00_B_11,16.199627,1
2023-01-02 21:00:00_B_11,16.219887,1
2023-01-02 22:00:00_B_11,16.237787,1
2023-01-03 00:00:00_B_11,10.447495,1
2023-01-03 03:00:00_B_11,7.941762,1
2023-01-03 04:00:00_B_11,7.922722,1
2023-01-03 09:00:00_B_11,15.883025,1
2023-01-03 12:00:00_B_11,16.204445,1
2023-01-03 13:00:00_B_11,16.189638,1
2023-01-03 14:00:00_B_11,16.18086,1
2023-01-03 18:00:00_B_11,16.173693,1
2023-01-03 22:00:00_B_11,16.242552,1
2023-01-03 23:00:00_B_11,16.265701,1
2023-01-04 05:00:00_B_11,7.9599643,1
2023-01-04 07:00:00_B_11,15.080628,1
2023-01-04 16:00:00_B_11,16.142246,1
2023-01-04 19:00:00_B_11,16.172329,1
2023-01-05 16:00:00_B_11,16.138166,1
2023-01-05 17:00:00_B_11,16.146729,1
2023-01-06 14:00:00_B_11,16.139494,1
2023-01-06 21:00:00_B_11,16.226826,1
2023-01-07 19:00:00_B_11,16.194313,1
2023-01-01 05:00:00_B_12,8.071636,1
2023-01-01 06:00:00_B_12,8.078835,1
2023-01-01 22:00:00_B_12,16.031178,1
2023-01-02 05:00:00_B_12,8.079902,1
2023-01-02 06:00:00_B_12,8.089904,1
2023-01-03 04:00:00_B_12,8.079058,1
2023-01-03 06:00:00_B_12,8.102625,1
2023-01-03 07:00:00_B_12,16.01007,1
2023-01-03 14:00:00_B_12,16.046124,1
2023-01-03 17:00:00_B_12,16.049313,1
2023-01-03 20:00:00_B_12,16.052986,1
2023-01-04 01:00:00_B_12,14.82259,1
2023-01-04 12:00:00_B_12,16.047573,1
2023-01-04 21:00:00_B_12,16.065474,1
2023-01-05 06:00:00_B_12,8.134764,1
2023-01-05 09:00:00_B_12,15.966955,1
2023-01-05 12:00:00_B_12,16.048494,1
2023-01-06 01:00:00_B_12,15.386847,1
2023-01-06 02:00:00_B_12,8.080038,1
2023-01-06 06:00:00_B_12,8.155745,1
2023-01-06 11:00:00_B_12,16.017488,1
2023-01-06 16:00:00_B_12,16.091736,1
2023-01-06 19:00:00_B_12,16.095335,1
2023-01-06 22:00:00_B_12,16.108288,1
2023-01-07 02:00:00_B_12,8.081286,1
2023-01-07 23:00:00_B_12,16.138653,1
2023-01-01 01:00:00_B_13,12.324854,5
2023-01-01 02:00:00_B_13,12.565506,5
2023-01-01 03:00:00_B_13,12.719263,5
2023-01-01 04:00:00_B_13,12.818769,5
2023-01-01 05:00:00_B_13,12.919135,5
2023-01-01 06:00:00_B_13,13.017689,5
2023-01-01 07:00:00_B_13,13.098107,5
2023-01-01 08:00:00_B_13,13.178724,5
2023-01-01 09:00:00_B_13,13.262205,5
2023-01-01 10:00:00_B_13,13.344818,5
2023-01-01 11:00:00_B_13,13.428975,5
2023-01-01 12:00:00_B_13,13.503885,5
2023-01-01 13:00:00_B_13,13.559546,5
2023-01-01 14:00:00_B_13,13.654997,5
2023-01-01 15:00:00_B_13,13.665437,5
2023-01-01 16:00:00_B_13,13.731425,5
2023-01-01 17:00:00_B_13,13.795085,5
2023-01-01 18:00:00_B_13,13.850047,5
2023-01-01 19:00:00_B_13,13.903159,5
2023-01-01 20:00:00_B_13,13.93065,5
2023-01-01 21:00:00_B_13,13.968718,5
2023-01-01 22:00:00_B_13,13.974559,5
2023-01-01 23:00:00_B_13,13.9747715,5
2023-01-02 00:00:00_B_13,12.401372,5
2023-01-02 01:00:00_B_13,12.604959,5
2023-01-02 02:00:00_B_13,12.747113,5
2023-01-02 03:00:00_B_13,12.860542,5
2023-01-02 04:00:00_B_13,12.972569,5
2023-01-02 05:00:00_B_13,13.068752,5
2023-01-02 06:00:00_B_13,13.13116,5
2023-01-02 07:00:00_B_13,13.188499,5
2023-01-02 08:00:00_B_13,13.250674,5
2023-01-02 09:00:00_B_13,13.329543,5
2023-01-02 10:00:00_B_13,13.403071,5
2023-01-02 11:00:00_B_13,13.498922,5
2023-01-02 12:00:00_B_13,13.59483,5
2023-01-02 13:00:00_B_13,13.665669,5
2023-01-02 14:00:00_B_13,13.722343,5
2023-01-02 15:00:00_B_13,13.777215,5
2023-01-02 16:00:00_B_13,13.84372,5
2023-01-02 17:00:00_B_13,13.873568,5
2023-01-02 18:00:00_B_13,13.905592,5
2023-01-02 19:00:00_B_13,13.943974,5
2023-01-02 20:00:00_B_13,13.963882,5
2023-01-02 21:00:00_B_13,13.98247,5
2023-01-02 22:00:00_B_13,13.993556,5
2023-01-02 23:00:00_B_13,13.987117,5
2023-01-03 00:00:00_B_13,12.642834,5
2023-01-03 01:00:00_B_13,12.77889,5
2023-01-03 02:00:00_B_13,12.910705,5
2023-01-03 03:00:00_B_13,13.031792,5
2023-01-03 04:00:00_B_13,13.125702,5
2023-01-03 05:00:00_B_13,13.184547,5
2023-01-03 06:00:00_B_13,13.228904,5
2023-01-03 07:00:00_B_13,13.275075,5
2023-01-03 08:00:00_B_13,13.33154,5
2023-01-03 09:00:00_B_13,13.406714,5
2023-01-03 10:00:00_B_13,13.502883,5
2023-01-03 11:00:00_B_13,13.632723,5
2023-01-03 12:00:00_B_13,13.738862,5
2023-01-03 13:00:00_B_13,13.803112,5
2023-01-03 14:00:00_B_13,13.858415,5
2023-01-03 15:00:00_B_13,13.999943,5
2023-01-03 16:00:00_B_13,13.9853115,5
2023-01-03 17:00:00_B_13,14.010028,5
2023-01-03 18:00:00_B_13,13.984742,5
2023-01-03 19:00:00_B_13,13.994435,5
2023-01-03 20:00:00_B_13,14.005577,5
2023-01-03 21:00:00_B_13,14.013711,5
2023-01-03 22:00:00_B_13,14.014231,5
2023-01-03 23:00:00_B_13,14.006841,5
2023-01-04 00:00:00_B_13,12.799831,5
2023-01-04 01:00:00_B_13,13.033894,5
2023-01-04 02:00:00_B_13,13.079947,5
2023-01-04 03:00:00_B_13,13.207956,5
2023-01-04 04:00:00_B_13,13.221551,5
2023-01-04 05:00:00_B_13,13.258295,5
2023-01-04 06:00:00_B_13,13.301237,5
2023-01-04 07:00:00_B_13,13.433116,5
2023-01-04 08:00:00_B_13,13.416489,5
2023-01-04 09:00:00_B_13,13.497576,5
2023-01-04 10:00:00_B_13,13.591085,5
2023-01-04 11:00:00_B_13,13.708511,5
2023-01-04 12:00:00_B_13,13.831806,5
2023-01-04 13:00:00_B_13,14.159108,5
2023-01-04 14:00:00_B_13,14.073538,5
2023-01-04 15:00:00_B_13,14.196445,5
2023-01-04 16:00:00_B_13,14.136243,5
2023-01-04 17:00:00_B_13,14.093679,5
2023-01-04 18:00:00_B_13,14.048299,5
2023-01-04 19:00:00_B_13,14.043055,5
2023-01-04 21:00:00_B_13,14.051751,5
2023-01-04 23:00:00_B_13,13.960495,5
2023-01-05 00:00:00_B_13,12.979277,5
2023-01-05 02:00:00_B_13,13.123244,5
2023-01-05 03:00:00_B_13,13.208939,5
2023-01-05 04:00:00_B_13,13.257904,5
2023-01-05 05:00:00_B_13,13.306461,5
2023-01-05 06:00:00_B_13,13.356102,5
2023-01-05 07:00:00_B_13,13.41813,5
2023-01-05 08:00:00_B_13,13.513599,5
2023-01-05 09:00:00_B_13,13.624578,5
2023-01-05 10:00:00_B_13,13.709049,5
2023-01-05 11:00:00_B_13,13.768637,5
2023-01-05 12:00:00_B_13,13.865138,5
2023-01-05 13:00:00_B_13,13.956808,5
2023-01-05 16:00:00_B_13,14.064873,5
2023-01-05 17:00:00_B_13,14.078371,5
2023-01-05 18:00:00_B_13,14.072943,5
2023-01-05 19:00:00_B_13,14.064924,5
2023-01-05 22:00:00_B_13,14.060154,5
2023-01-05 23:00:00_B_13,14.061977,5
2023-01-06 00:00:00_B_13,12.984767,5
2023-01-06 01:00:00_B_13,13.094744,5
2023-01-06 02:00:00_B_13,13.187781,5
2023-01-06 03:00:00_B_13,13.253774,5
2023-01-06 04:00:00_B_13,13.315352,5
2023-01-06 05:00:00_B_13,13.369757,5
2023-01-06 06:00:00_B_13,13.424473,5
2023-01-06 08:00:00_B_13,13.561144,5
2023-01-06 09:00:00_B_13,13.6380825,5
2023-01-06 10:00:00_B_13,13.723485,5
2023-01-06 11:00:00_B_13,13.818029,5
2023-01-06 12:00:00_B_13,13.905301,5
2023-01-06 13:00:00_B_13,13.970663,5
2023-01-06 14:00:00_B_13,14.01195,5
2023-01-06 16:00:00_B_13,14.073472,5
2023-01-06 17:00:00_B_13,14.093852,5
2023-01-06 18:00:00_B_13,14.08806,5
2023-01-06 19:00:00_B_13,14.090128,5
2023-01-06 20:00:00_B_13,14.080067,5
2023-01-06 21:00:00_B_13,14.103069,5
2023-01-06 22:00:00_B_13,14.080147,5
2023-01-06 23:00:00_B_13,13.96862,5
2023-01-07 02:00:00_B_13,13.174295,5
2023-01-07 05:00:00_B_13,13.378915,5
2023-01-07 09:00:00_B_13,13.687647,5
2023-01-07 12:00:00_B_13,13.937124,5
2023-01-07 14:00:00_B_13,14.055078,5
2023-01-07 15:00:00_B_13,14.044134,5
2023-01-07 19:00:00_B_13,14.061556,5
2023-01-07 23:00:00_B_13,14.073168,5
2023-01-01 07:00:00_B_14,15.785218,1
2023-01-01 11:00:00_B_14,16.469032,1
2023-01-01 17:00:00_B_14,17.607489,1
2023-01-01 22:00:00_B_14,17.744225,1
2023-01-02 03:00:00_B_14,15.52593,1
2023-01-02 07:00:00_B_14,15.815903,1
2023-01-03 01:00:00_B_14,15.67116,1
2023-01-03 07:00:00_B_14,15.774456,1
2023-01-03 09:00:00_B_14,16.33643,1
2023-01-03 11:00:00_B_14,16.745634,1
2023-01-03 15:00:00_B_14,17.002895,1
2023-01-03 18:00:00_B_14,18.04779,1
2023-01-03 23:00:00_B_14,19.165636,1
2023-01-04 10:00:00_B_14,16.669495,1
2023-01-04 11:00:00_B_14,16.92044,1
2023-01-04 16:00:00_B_14,18.368994,1
2023-01-04 17:00:00_B_14,18.253462,1
2023-01-04 18:00:00_B_14,17.48029,1
2023-01-04 19:00:00_B_14,17.330515,1
2023-01-04 21:00:00_B_14,17.823797,1
2023-01-05 03:00:00_B_14,15.694368,1
2023-01-05 05:00:00_B_14,15.729693,1
2023-01-05 06:00:00_B_14,15.805179,1
2023-01-05 12:00:00_B_14,17.272879,1
2023-01-05 16:00:00_B_14,17.326515,1
2023-01-05 17:00:00_B_14,17.905945,1
2023-01-05 22:00:00_B_14,18.663801,1
2023-01-06 06:00:00_B_14,15.870012,1
2023-01-06 23:00:00_B_14,18.283062,1
2023-01-07 02:00:00_B_14,15.6436,1
2023-01-07 12:00:00_B_14,17.35812,1
2023-01-07 15:00:00_B_14,17.585674,1
2023-01-01 04:00:00_B_15,16.592453,1
2023-01-01 05:00:00_B_15,16.610695,1
2023-01-01 09:00:00_B_15,16.73645,1
2023-01-01 11:00:00_B_15,16.814796,1
2023-01-01 17:00:00_B_15,16.854868,1
2023-01-01 21:00:00_B_15,16.80108,1
2023-01-01 23:00:00_B_15,16.79179,1
2023-01-02 00:00:00_B_15,16.325626,1
2023-01-02 01:00:00_B_15,16.586031,1
2023-01-02 02:00:00_B_15,16.588676,1
2023-01-02 09:00:00_B_15,16.746243,1
2023-01-02 10:00:00_B_15,16.794044,1
2023-01-02 11:00:00_B_15,16.82995,1
2023-01-02 12:00:00_B_15,16.858242,1
2023-01-02 16:00:00_B_15,16.872093,1
2023-01-02 19:00:00_B_15,16.83262,1
2023-01-02 20:00:00_B_15,16.814604,1
2023-01-02 21:00:00_B_15,16.807007,1
2023-01-03 01:00:00_B_15,16.59734,1
2023-01-03 11:00:00_B_15,16.85569,1
2023-01-03 13:00:00_B_15,16.889711,1
2023-01-04 09:00:00_B_15,16.785429,1
2023-01-04 16:00:00_B_15,16.871248,1
2023-01-04 21:00:00_B_15,16.826054,1
2023-01-05 05:00:00_B_15,16.66056,1
2023-01-05 06:00:00_B_15,16.677101,1
2023-01-06 02:00:00_B_15,16.647362,1
2023-01-06 08:00:00_B_15,16.762356,1
2023-01-06 11:00:00_B_15,16.89224,1
2023-01-06 20:00:00_B_15,16.867455,1
2023-01-07 02:00:00_B_15,16.662224,1
2023-01-07 12:00:00_B_15,16.927856,1
2023-01-01 03:00:00_B_16,31.42196,1
2023-01-01 11:00:00_B_16,33.25368,1
2023-01-01 13:00:00_B_16,33.51062,1
2023-01-01 15:00:00_B_16,33.76219,1
2023-01-02 00:00:00_B_16,31.623848,1
2023-01-02 02:00:00_B_16,31.63526,1
2023-01-02 17:00:00_B_16,33.42382,1
2023-01-02 20:00:00_B_16,33.107697,1
2023-01-03 09:00:00_B_16,33.018963,1
2023-01-03 16:00:00_B_16,33.735718,1
2023-01-03 22:00:00_B_16,32.8729,1
2023-01-04 03:00:00_B_16,31.846697,1
2023-01-04 14:00:00_B_16,33.84787,1
2023-01-04 23:00:00_B_16,33.0151,1
2023-01-05 02:00:00_B_16,31.578451,1
2023-01-05 04:00:00_B_16,31.758005,1
2023-01-05 17:00:00_B_16,33.456017,1
2023-01-06 03:00:00_B_16,31.540556,1
2023-01-06 09:00:00_B_16,32.636734,1
2023-01-07 09:00:00_B_16,32.256287,1
2023-01-01 02:00:00_B_17,37.012894,1
2023-01-01 03:00:00_B_17,33.85569,1
2023-01-01 05:00:00_B_17,31.65411,1
2023-01-01 08:00:00_B_17,37.344376,1
2023-01-01 11:00:00_B_17,45.395348,1
2023-01-01 15:00:00_B_17,44.518417,1
2023-01-01 19:00:00_B_17,51.32895,1
2023-01-02 03:00:00_B_17,32.795815,1
2023-01-02 08:00:00_B_17,39.586647,1
