Time,Energy,w
2023-01-02 05:00:00_B_2,51.497112,1
2023-01-02 10:00:00_B_2,55.11325,1
2023-01-02 17:00:00_B_2,56.04702,1
2023-01-02 20:00:00_B_2,57.70625,1
2023-01-02 21:00:00_B_2,58.328182,1
2023-01-03 08:00:00_B_2,53.507362,1
2023-01-03 16:00:00_B_2,54.17694,1
2023-01-03 19:00:00_B_2,57.23667,1
2023-01-03 22:00:00_B_2,58.994576,1
2023-01-04 11:00:00_B_2,54.30931,1
2023-01-04 12:00:00_B_2,54.107933,1
2023-01-04 17:00:00_B_2,55.80471,1
2023-01-04 23:00:00_B_2,59.36374,1
2023-01-05 00:00:00_B_2,52.965225,1
2023-01-05 06:00:00_B_2,51.09012,1
2023-01-05 10:00:00_B_2,53.854042,1
2023-01-05 20:00:00_B_2,57.35405,1
2023-01-06 03:00:00_B_2,51.669487,1
2023-01-06 04:00:00_B_2,51.460304,1
2023-01-06 19:00:00_B_2,57.549973,1
2023-01-07 06:00:00_B_2,51.88556,1
2023-01-01 08:00:00_B_3,36.93519,1
2023-01-01 15:00:00_B_3,33.114807,1
2023-01-01 17:00:00_B_3,42.77829,1
2023-01-01 18:00:00_B_3,45.308525,1
2023-01-01 22:00:00_B_3,43.261597,1
2023-01-02 00:00:00_B_3,33.62075,1
2023-01-02 02:00:00_B_3,23.278263,1
2023-01-02 03:00:00_B_3,22.364546,1
2023-01-02 04:00:00_B_3,21.607256,1
2023-01-02 09:00:00_B_3,39.53759,1
2023-01-02 11:00:00_B_3,34.421097,1
2023-01-02 15:00:00_B_3,37.22509,1
2023-01-02 16:00:00_B_3,38.98401,1
2023-01-02 22:00:00_B_3,42.878365,1
2023-01-03 04:00:00_B_3,22.707584,1
2023-01-03 05:00:00_B_3,22.092012,1
2023-01-03 08:00:00_B_3,29.93624,1
2023-01-03 20:00:00_B_3,42.93152,1
2023-01-03 22:00:00_B_3,43.518517,1
2023-01-04 00:00:00_B_3,34.104828,1
2023-01-04 03:00:00_B_3,22.64108,1
2023-01-04 05:00:00_B_3,22.11764,1
2023-01-04 09:00:00_B_3,29.684341,1
2023-01-04 13:00:00_B_3,38.262207,1
2023-01-04 17:00:00_B_3,41.538208,1
2023-01-04 20:00:00_B_3,42.300636,1
2023-01-05 02:00:00_B_3,27.320467,1
2023-01-05 06:00:00_B_3,21.785692,1
2023-01-05 16:00:00_B_3,35.91519,1
2023-01-05 23:00:00_B_3,42.764107,1
2023-01-06 10:00:00_B_3,37.084564,1
2023-01-06 16:00:00_B_3,37.331993,1
2023-01-06 18:00:00_B_3,42.456154,1
2023-01-01 04:00:00_B_4,17.949848,1
2023-01-01 15:00:00_B_4,22.7263,1
2023-01-01 19:00:00_B_4,26.172293,1
2023-01-02 03:00:00_B_4,17.742504,1
2023-01-02 05:00:00_B_4,18.278381,1
2023-01-02 08:00:00_B_4,22.632074,1
2023-01-02 09:00:00_B_4,22.753021,1
2023-01-02 11:00:00_B_4,22.438011,1
2023-01-02 13:00:00_B_4,22.439835,1
2023-01-02 19:00:00_B_4,26.049583,1
2023-01-03 04:00:00_B_4,17.792648,1
2023-01-03 05:00:00_B_4,18.647581,1
2023-01-03 08:00:00_B_4,22.33903,1
2023-01-03 21:00:00_B_4,24.645182,1
2023-01-04 08:00:00_B_4,22.017282,1
2023-01-04 09:00:00_B_4,22.345398,1
2023-01-05 20:00:00_B_4,25.652147,1
2023-01-05 21:00:00_B_4,24.519854,1
2023-01-06 03:00:00_B_4,17.385872,1
2023-01-06 04:00:00_B_4,17.436604,1
2023-01-06 17:00:00_B_4,23.403881,1
2023-01-06 18:00:00_B_4,24.247087,1
2023-01-06 19:00:00_B_4,26.049074,1
2023-01-07 06:00:00_B_4,18.91178,1
2023-01-02 09:00:00_B_5,21.645172,1
2023-01-02 13:00:00_B_5,21.805662,1
2023-01-02 17:00:00_B_5,21.852633,1
2023-01-02 21:00:00_B_5,21.880083,1
2023-01-03 13:00:00_B_5,21.82421,1
2023-01-03 15:00:00_B_5,21.8633,1
2023-01-03 21:00:00_B_5,21.848518,1
2023-01-03 22:00:00_B_5,21.82038,1
2023-01-04 01:00:00_B_5,21.339712,1
2023-01-04 10:00:00_B_5,21.749557,1
2023-01-04 14:00:00_B_5,21.889494,1
2023-01-04 20:00:00_B_5,21.890553,1
2023-01-05 00:00:00_B_5,21.405798,1
2023-01-05 02:00:00_B_5,21.349012,1
2023-01-05 11:00:00_B_5,21.813398,1
2023-01-05 20:00:00_B_5,21.797453,1
2023-01-05 21:00:00_B_5,21.780607,1
2023-01-06 06:00:00_B_5,21.406593,1
2023-01-06 07:00:00_B_5,21.49753,1
2023-01-06 09:00:00_B_5,21.670368,1
2023-01-06 18:00:00_B_5,21.796894,1
2023-01-06 20:00:00_B_5,21.751135,1
2023-01-07 15:00:00_B_5,21.784742,1
2023-01-01 01:00:00_B_6,23.54888,1
2023-01-01 02:00:00_B_6,23.670845,1
2023-01-01 15:00:00_B_6,25.776266,1
2023-01-02 00:00:00_B_6,24.579887,1
2023-01-02 09:00:00_B_6,27.762094,1
2023-01-02 11:00:00_B_6,26.015589,1
2023-01-03 03:00:00_B_6,21.724794,1
2023-01-03 04:00:00_B_6,22.948065,1
2023-01-03 21:00:00_B_6,28.302023,1
2023-01-04 01:00:00_B_6,23.577757,1
2023-01-04 11:00:00_B_6,25.498434,1
2023-01-04 15:00:00_B_6,26.647097,1
2023-01-05 00:00:00_B_6,25.969753,1
2023-01-05 02:00:00_B_6,24.515364,1
2023-01-05 10:00:00_B_6,26.889446,1
2023-01-05 13:00:00_B_6,25.720358,1
2023-01-05 17:00:00_B_6,26.327368,1
2023-01-05 18:00:00_B_6,28.010347,1
2023-01-05 23:00:00_B_6,28.225222,1
2023-01-06 00:00:00_B_6,23.414225,1
2023-01-06 11:00:00_B_6,26.900314,1
2023-01-07 09:00:00_B_6,27.650068,1
2023-01-01 01:00:00_B_7,48.43309,1
2023-01-01 03:00:00_B_7,48.41136,1
2023-01-01 05:00:00_B_7,48.30185,1
2023-01-01 11:00:00_B_7,49.064865,1
2023-01-01 18:00:00_B_7,49.401497,1
2023-01-01 21:00:00_B_7,49.613518,1
2023-01-02 00:00:00_B_7,48.44381,1
2023-01-02 06:00:00_B_7,48.384747,1
2023-01-02 19:00:00_B_7,49.76878,1
2023-01-03 00:00:00_B_7,48.220642,1
2023-01-03 01:00:00_B_7,48.27957,1
2023-01-03 05:00:00_B_7,48.17386,1
2023-01-03 06:00:00_B_7,48.20643,1
2023-01-03 08:00:00_B_7,48.305206,1
2023-01-03 13:00:00_B_7,49.33355,1
2023-01-03 16:00:00_B_7,49.41671,1
2023-01-03 19:00:00_B_7,49.63153,1
2023-01-04 00:00:00_B_7,48.028084,1
2023-01-04 09:00:00_B_7,48.47107,1
2023-01-04 13:00:00_B_7,49.399574,1
2023-01-04 15:00:00_B_7,49.551094,1
2023-01-04 16:00:00_B_7,49.71939,1
2023-01-04 22:00:00_B_7,49.59601,1
2023-01-04 23:00:00_B_7,49.57573,1
2023-01-05 00:00:00_B_7,48.080612,1
2023-01-05 10:00:00_B_7,48.87713,1
2023-01-05 11:00:00_B_7,48.952835,1
2023-01-05 12:00:00_B_7,49.229134,1
2023-01-05 17:00:00_B_7,49.649605,1
2023-01-05 21:00:00_B_7,49.605232,1
2023-01-05 23:00:00_B_7,49.77839,1
2023-01-06 09:00:00_B_7,48.611084,1
2023-01-06 15:00:00_B_7,49.357826,1
2023-01-01 02:00:00_B_8,29.893847,1
2023-01-01 03:00:00_B_8,29.84267,1
2023-01-01 06:00:00_B_8,29.833742,1
2023-01-01 07:00:00_B_8,29.879381,1
2023-01-01 09:00:00_B_8,30.000496,1
2023-01-01 23:00:00_B_8,30.891956,1
2023-01-02 13:00:00_B_8,30.312107,1
2023-01-02 14:00:00_B_8,30.38869,1
2023-01-02 15:00:00_B_8,30.478271,1
2023-01-03 03:00:00_B_8,30.18886,1
2023-01-03 08:00:00_B_8,30.244335,1
2023-01-03 11:00:00_B_8,30.502361,1
2023-01-03 13:00:00_B_8,30.652348,1
2023-01-04 02:00:00_B_8,30.45779,1
2023-01-04 07:00:00_B_8,30.329733,1
2023-01-04 08:00:00_B_8,30.399065,1
2023-01-04 14:00:00_B_8,30.850222,1
2023-01-04 23:00:00_B_8,31.148918,1
2023-01-05 09:00:00_B_8,30.689919,1
2023-01-05 23:00:00_B_8,31.00863,1
2023-01-06 02:00:00_B_8,30.572166,1
2023-01-06 03:00:00_B_8,30.558313,1
2023-01-06 10:00:00_B_8,30.816341,1
2023-01-06 14:00:00_B_8,30.887327,1
2023-01-06 19:00:00_B_8,30.910185,1
2023-01-06 20:00:00_B_8,30.916496,1
2023-01-06 23:00:00_B_8,31.179533,1
2023-01-07 02:00:00_B_8,30.671144,1
2023-01-07 05:00:00_B_8,30.724028,1
2023-01-01 01:00:00_B_9,16.069069,1
2023-01-01 08:00:00_B_9,16.300163,1
2023-01-01 09:00:00_B_9,16.317802,1
2023-01-01 19:00:00_B_9,16.852127,1
2023-01-01 21:00:00_B_9,16.79367,1
2023-01-01 22:00:00_B_9,16.766487,1
2023-01-02 07:00:00_B_9,16.296034,1
2023-01-02 08:00:00_B_9,16.320969,1
2023-01-02 12:00:00_B_9,16.729868,1
2023-01-03 01:00:00_B_9,16.228733,1
2023-01-03 15:00:00_B_9,17.038616,1
2023-01-03 18:00:00_B_9,17.079231,1
2023-01-03 21:00:00_B_9,17.032595,1
2023-01-03 23:00:00_B_9,16.999006,1
2023-01-04 07:00:00_B_9,16.391064,1
2023-01-04 08:00:00_B_9,16.478409,1
2023-01-04 09:00:00_B_9,16.627735,1
2023-01-04 11:00:00_B_9,16.944843,1
2023-01-04 15:00:00_B_9,17.082623,1
2023-01-05 07:00:00_B_9,16.481762,1
2023-01-05 10:00:00_B_9,16.868038,1
2023-01-05 12:00:00_B_9,17.030779,1
2023-01-05 18:00:00_B_9,17.14644,1
2023-01-06 05:00:00_B_9,9.114108,1
2023-01-06 12:00:00_B_9,17.039066,1
2023-01-06 13:00:00_B_9,17.089306,1
2023-01-01 03:00:00_B_10,30.524328,1
2023-01-01 08:00:00_B_10,31.235676,1
2023-01-01 13:00:00_B_10,32.7166,1
2023-01-01 20:00:00_B_10,31.881968,1
2023-01-01 21:00:00_B_10,31.589418,1
2023-01-03 07:00:00_B_10,31.145922,1
2023-01-03 14:00:00_B_10,33.09533,1
2023-01-03 20:00:00_B_10,32.264496,1
2023-01-03 22:00:00_B_10,31.453835,1
2023-01-03 23:00:00_B_10,31.248068,1
2023-01-04 06:00:00_B_10,31.044256,1
2023-01-04 11:00:00_B_10,32.76163,1
2023-01-04 15:00:00_B_10,33.105804,1
2023-01-04 16:00:00_B_10,33.0055,1
2023-01-04 17:00:00_B_10,33.028297,1
2023-01-04 21:00:00_B_10,31.798878,1
2023-01-05 02:00:00_B_10,30.745014,1
2023-01-05 05:00:00_B_10,30.952074,1
2023-01-05 06:00:00_B_10,31.047537,1
2023-01-05 09:00:00_B_10,31.65274,1
2023-01-05 19:00:00_B_10,32.27761,1
2023-01-05 22:00:00_B_10,31.308212,1
2023-01-05 23:00:00_B_10,31.091862,1
2023-01-06 11:00:00_B_10,32.197693,1
2023-01-06 14:00:00_B_10,32.80661,1
2023-01-06 17:00:00_B_10,32.668037,1
2023-01-07 23:00:00_B_10,30.698345,1
2023-01-01 02:00:00_B_11,8.223202,1
2023-01-01 04:00:00_B_11,8.226149,1
2023-01-01 08:00:00_B_11,16.156708,1
2023-01-01 09:00:00_B_11,16.15215,1
2023-01-01 11:00:00_B_11,16.154284,1
2023-01-01 15:00:00_B_11,16.180397,1
2023-01-01 19:00:00_B_11,16.170677,1
2023-01-01 21:00:00_B_11,16.154531,1
2023-01-02 04:00:00_B_11,8.229062,1
2023-01-02 05:00:00_B_11,8.233041,1
2023-01-02 14:00:00_B_11,16.208649,1
2023-01-02 21:00:00_B_11,16.2046,1
2023-01-02 22:00:00_B_11,16.19489,1
2023-01-03 00:00:00_B_11,9.622916,1
2023-01-03 03:00:00_B_11,8.233073,1
2023-01-03 04:00:00_B_11,8.232782,1
2023-01-03 09:00:00_B_11,16.204296,1
2023-01-03 12:00:00_B_11,16.24075,1
2023-01-03 13:00:00_B_11,16.277752,1
2023-01-03 14:00:00_B_11,16.299608,1
2023-01-03 18:00:00_B_11,16.32903,1
2023-01-03 22:00:00_B_11,16.280243,1
2023-01-03 23:00:00_B_11,16.257233,1
2023-01-04 05:00:00_B_11,8.245437,1
2023-01-04 07:00:00_B_11,16.251598,1
2023-01-04 16:00:00_B_11,16.372541,1
2023-01-04 19:00:00_B_11,16.366096,1
2023-01-05 16:00:00_B_11,16.390762,1
2023-01-05 17:00:00_B_11,16.391144,1
2023-01-06 14:00:00_B_11,16.40494,1
2023-01-06 21:00:00_B_11,16.403734,1
2023-01-07 19:00:00_B_11,16.447872,1
2023-01-01 05:00:00_B_12,8.2862425,1
2023-01-01 06:00:00_B_12,8.290137,1
2023-01-01 22:00:00_B_12,16.112667,1
2023-01-02 05:00:00_B_12,8.294615,1
2023-01-02 06:00:00_B_12,8.296806,1
2023-01-03 04:00:00_B_12,8.295574,1
2023-01-03 06:00:00_B_12,8.298789,1
2023-01-03 07:00:00_B_12,16.179234,1
2023-01-03 14:00:00_B_12,16.390156,1
2023-01-03 17:00:00_B_12,16.35706,1
2023-01-03 20:00:00_B_12,16.287903,1
2023-01-04 01:00:00_B_12,13.887766,1
2023-01-04 12:00:00_B_12,16.40174,1
2023-01-04 21:00:00_B_12,16.282543,1
2023-01-05 06:00:00_B_12,8.299421,1
2023-01-05 09:00:00_B_12,16.297009,1
2023-01-05 12:00:00_B_12,16.409618,1
2023-01-06 01:00:00_B_12,14.929218,1
2023-01-06 02:00:00_B_12,8.29386,1
2023-01-06 06:00:00_B_12,8.298477,1
2023-01-06 11:00:00_B_12,16.3947,1
2023-01-06 16:00:00_B_12,16.38988,1
2023-01-06 19:00:00_B_12,16.33991,1
2023-01-06 22:00:00_B_12,16.297115,1
2023-01-07 02:00:00_B_12,8.291216,1
2023-01-07 23:00:00_B_12,16.296919,1
2023-01-01 01:00:00_B_13,10.714818,5
2023-01-01 02:00:00_B_13,11.057116,5
2023-01-01 03:00:00_B_13,11.430204,5
2023-01-01 04:00:00_B_13,11.68283,5
2023-01-01 05:00:00_B_13,11.96039,5
2023-01-01 06:00:00_B_13,12.416201,5
2023-01-01 07:00:00_B_13,12.879637,5
2023-01-01 08:00:00_B_13,13.378921,5
2023-01-01 09:00:00_B_13,13.4542885,5
2023-01-01 10:00:00_B_13,13.501291,5
2023-01-01 11:00:00_B_13,13.595604,5
2023-01-01 12:00:00_B_13,13.713084,5
2023-01-01 13:00:00_B_13,13.942831,5
2023-01-01 14:00:00_B_13,14.251177,5
2023-01-01 15:00:00_B_13,14.382519,5
2023-01-01 16:00:00_B_13,14.464884,5
2023-01-01 17:00:00_B_13,14.648449,5
2023-01-01 18:00:00_B_13,14.919073,5
2023-01-01 19:00:00_B_13,14.989947,5
2023-01-01 20:00:00_B_13,15.705511,5
2023-01-01 21:00:00_B_13,16.222363,5
2023-01-01 22:00:00_B_13,16.3556,5
2023-01-01 23:00:00_B_13,16.58276,5
2023-01-02 00:00:00_B_13,10.527149,5
2023-01-02 01:00:00_B_13,10.822117,5
2023-01-02 02:00:00_B_13,11.166573,5
2023-01-02 03:00:00_B_13,11.501011,5
2023-01-02 04:00:00_B_13,11.701279,5
2023-01-02 05:00:00_B_13,11.962625,5
2023-01-02 06:00:00_B_13,12.382724,5
2023-01-02 07:00:00_B_13,12.912116,5
2023-01-02 08:00:00_B_13,13.399813,5
2023-01-02 09:00:00_B_13,13.466644,5
2023-01-02 10:00:00_B_13,13.505574,5
2023-01-02 11:00:00_B_13,13.57359,5
2023-01-02 12:00:00_B_13,13.662195,5
2023-01-02 13:00:00_B_13,13.803513,5
2023-01-02 14:00:00_B_13,14.08297,5
2023-01-02 15:00:00_B_13,14.347136,5
2023-01-02 16:00:00_B_13,14.590727,5
2023-01-02 17:00:00_B_13,15.462805,5
2023-01-02 18:00:00_B_13,15.973793,5
2023-01-02 19:00:00_B_13,15.989481,5
2023-01-02 20:00:00_B_13,16.169235,5
2023-01-02 21:00:00_B_13,16.338871,5
2023-01-02 22:00:00_B_13,16.60926,5
2023-01-02 23:00:00_B_13,16.761127,5
2023-01-03 00:00:00_B_13,10.626808,5
2023-01-03 01:00:00_B_13,10.868859,5
2023-01-03 02:00:00_B_13,11.256858,5
2023-01-03 03:00:00_B_13,11.583979,5
2023-01-03 04:00:00_B_13,11.754819,5
2023-01-03 05:00:00_B_13,11.996283,5
2023-01-03 06:00:00_B_13,12.360569,5
2023-01-03 07:00:00_B_13,12.881311,5
2023-01-03 08:00:00_B_13,13.405215,5
2023-01-03 09:00:00_B_13,13.468902,5
2023-01-03 10:00:00_B_13,13.52981,5
2023-01-03 11:00:00_B_13,13.606991,5
2023-01-03 12:00:00_B_13,13.659028,5
2023-01-03 13:00:00_B_13,13.763919,5
2023-01-03 14:00:00_B_13,13.96576,5
2023-01-03 15:00:00_B_13,14.341013,5
2023-01-03 16:00:00_B_13,15.053402,5
2023-01-03 17:00:00_B_13,15.775557,5
2023-01-03 18:00:00_B_13,16.124783,5
2023-01-03 19:00:00_B_13,16.216404,5
2023-01-03 20:00:00_B_13,16.356998,5
2023-01-03 21:00:00_B_13,16.593542,5
2023-01-03 22:00:00_B_13,16.792404,5
2023-01-03 23:00:00_B_13,16.900358,5
2023-01-04 00:00:00_B_13,10.691011,5
2023-01-04 01:00:00_B_13,10.486443,5
2023-01-04 02:00:00_B_13,11.056333,5
2023-01-04 03:00:00_B_13,11.479036,5
2023-01-04 04:00:00_B_13,11.861568,5
2023-01-04 05:00:00_B_13,12.062285,5
2023-01-04 06:00:00_B_13,12.452935,5
2023-01-04 07:00:00_B_13,13.414795,5
2023-01-04 08:00:00_B_13,13.414201,5
2023-01-04 09:00:00_B_13,13.48175,5
2023-01-04 10:00:00_B_13,13.563537,5
2023-01-04 11:00:00_B_13,13.635025,5
2023-01-04 12:00:00_B_13,13.714548,5
2023-01-04 13:00:00_B_13,14.020298,5
2023-01-04 14:00:00_B_13,14.048527,5
2023-01-04 15:00:00_B_13,14.54264,5
2023-01-04 16:00:00_B_13,15.989405,5
2023-01-04 17:00:00_B_13,16.162579,5
2023-01-04 18:00:00_B_13,16.29427,5
2023-01-04 19:00:00_B_13,16.455835,5
2023-01-04 21:00:00_B_13,16.944017,5
2023-01-04 23:00:00_B_13,17.642109,5
2023-01-05 00:00:00_B_13,10.656441,5
2023-01-05 02:00:00_B_13,11.677645,5
2023-01-05 03:00:00_B_13,11.803531,5
2023-01-05 04:00:00_B_13,11.9545355,5
2023-01-05 05:00:00_B_13,12.106194,5
2023-01-05 06:00:00_B_13,12.455478,5
2023-01-05 07:00:00_B_13,12.907252,5
2023-01-05 08:00:00_B_13,13.437355,5
2023-01-05 09:00:00_B_13,13.650328,5
2023-01-05 10:00:00_B_13,13.738504,5
2023-01-05 11:00:00_B_13,13.787958,5
2023-01-05 12:00:00_B_13,13.881565,5
2023-01-05 13:00:00_B_13,14.04076,5
2023-01-05 16:00:00_B_13,16.21487,5
2023-01-05 17:00:00_B_13,16.376654,5
2023-01-05 18:00:00_B_13,16.539251,5
2023-01-05 19:00:00_B_13,16.715214,5
2023-01-05 22:00:00_B_13,17.174057,5
2023-01-05 23:00:00_B_13,17.205471,5
2023-01-06 00:00:00_B_13,11.538253,5
2023-01-06 01:00:00_B_13,11.723327,5
2023-01-06 02:00:00_B_13,11.870404,5
2023-01-06 03:00:00_B_13,11.959159,5
2023-01-06 04:00:00_B_13,12.065123,5
2023-01-06 05:00:00_B_13,12.346541,5
2023-01-06 06:00:00_B_13,12.779018,5
2023-01-06 08:00:00_B_13,13.511316,5
2023-01-06 09:00:00_B_13,13.695749,5
2023-01-06 10:00:00_B_13,13.85841,5
2023-01-06 11:00:00_B_13,13.994902,5
2023-01-06 12:00:00_B_13,14.153423,5
2023-01-06 13:00:00_B_13,14.466799,5
2023-01-06 14:00:00_B_13,15.570038,5
2023-01-06 16:00:00_B_13,16.38686,5
2023-01-06 17:00:00_B_13,16.629154,5
2023-01-06 18:00:00_B_13,16.788002,5
2023-01-06 19:00:00_B_13,16.948948,5
2023-01-06 20:00:00_B_13,17.073177,5
2023-01-06 21:00:00_B_13,17.605627,5
2023-01-06 22:00:00_B_13,17.673262,5
2023-01-06 23:00:00_B_13,17.794939,5
2023-01-07 02:00:00_B_13,12.020175,5
2023-01-07 05:00:00_B_13,12.942823,5
2023-01-07 09:00:00_B_13,13.82578,5
2023-01-07 12:00:00_B_13,14.514055,5
2023-01-07 14:00:00_B_13,16.160992,5
2023-01-07 15:00:00_B_13,16.315357,5
2023-01-07 19:00:00_B_13,17.164946,5
2023-01-07 23:00:00_B_13,17.545639,5
2023-01-01 07:00:00_B_14,16.011013,1
2023-01-01 11:00:00_B_14,16.245855,1
2023-01-01 17:00:00_B_14,16.945517,1
2023-01-01 22:00:00_B_14,17.25041,1
2023-01-02 03:00:00_B_14,15.989069,1
2023-01-02 07:00:00_B_14,16.046268,1
2023-01-03 01:00:00_B_14,16.058506,1
2023-01-03 07:00:00_B_14,16.0629,1
2023-01-03 09:00:00_B_14,16.191292,1
2023-01-03 11:00:00_B_14,16.725906,1
2023-01-03 15:00:00_B_14,16.922062,1
2023-01-03 18:00:00_B_14,17.686966,1
2023-01-03 23:00:00_B_14,19.703844,1
2023-01-04 10:00:00_B_14,16.580185,1
2023-01-04 11:00:00_B_14,17.020025,1
2023-01-04 16:00:00_B_14,17.92209,1
2023-01-04 17:00:00_B_14,17.853062,1
2023-01-04 18:00:00_B_14,17.34043,1
2023-01-04 19:00:00_B_14,17.297615,1
2023-01-04 21:00:00_B_14,17.61512,1
2023-01-05 03:00:00_B_14,16.076878,1
2023-01-05 05:00:00_B_14,16.079115,1
2023-01-05 06:00:00_B_14,16.095047,1
2023-01-05 12:00:00_B_14,17.378551,1
2023-01-05 16:00:00_B_14,17.320766,1
2023-01-05 17:00:00_B_14,17.667336,1
2023-01-05 22:00:00_B_14,18.403019,1
2023-01-06 06:00:00_B_14,16.13182,1
2023-01-06 23:00:00_B_14,17.955566,1
2023-01-07 02:00:00_B_14,16.127512,1
2023-01-07 12:00:00_B_14,17.406113,1
2023-01-07 15:00:00_B_14,17.517677,1
2023-01-01 04:00:00_B_15,16.292992,1
2023-01-01 05:00:00_B_15,16.34932,1
2023-01-01 09:00:00_B_15,16.67229,1
2023-01-01 11:00:00_B_15,16.80043,1
2023-01-01 17:00:00_B_15,16.912457,1
2023-01-01 21:00:00_B_15,16.844131,1
2023-01-01 23:00:00_B_15,16.98771,1
2023-01-02 00:00:00_B_15,16.288147,1
2023-01-02 01:00:00_B_15,16.292603,1
2023-01-02 02:00:00_B_15,16.304703,1
2023-01-02 09:00:00_B_15,16.7431,1
2023-01-02 10:00:00_B_15,16.828712,1
2023-01-02 11:00:00_B_15,16.90153,1
2023-01-02 12:00:00_B_15,16.963816,1
2023-01-02 16:00:00_B_15,17.02952,1
2023-01-02 19:00:00_B_15,16.948353,1
2023-01-02 20:00:00_B_15,16.932835,1
2023-01-02 21:00:00_B_15,16.94475,1
2023-01-03 01:00:00_B_15,16.35968,1
2023-01-03 11:00:00_B_15,16.973005,1
2023-01-03 13:00:00_B_15,17.054638,1
2023-01-04 09:00:00_B_15,16.847734,1
2023-01-04 16:00:00_B_15,17.093727,1
2023-01-04 21:00:00_B_15,17.053476,1
2023-01-05 05:00:00_B_15,16.505253,1
2023-01-05 06:00:00_B_15,16.549135,1
2023-01-06 02:00:00_B_15,16.431831,1
2023-01-06 08:00:00_B_15,16.743793,1
2023-01-06 11:00:00_B_15,17.062712,1
2023-01-06 20:00:00_B_15,17.15207,1
2023-01-07 02:00:00_B_15,16.450714,1
2023-01-07 12:00:00_B_15,17.151142,1
2023-01-01 03:00:00_B_16,32.452515,1
2023-01-01 11:00:00_B_16,33.999123,1
2023-01-01 13:00:00_B_16,34.167458,1
2023-01-01 15:00:00_B_16,34.290184,1
2023-01-02 00:00:00_B_16,32.27028,1
2023-01-02 02:00:00_B_16,32.381416,1
2023-01-02 17:00:00_B_16,34.012924,1
2023-01-02 20:00:00_B_16,33.657192,1
2023-01-03 09:00:00_B_16,34.14834,1
2023-01-03 16:00:00_B_16,34.389633,1
2023-01-03 22:00:00_B_16,33.799805,1
2023-01-04 03:00:00_B_16,33.216694,1
2023-01-04 14:00:00_B_16,34.461266,1
2023-01-04 23:00:00_B_16,33.74736,1
2023-01-05 02:00:00_B_16,32.906517,1
2023-01-05 04:00:00_B_16,33.278492,1
2023-01-05 17:00:00_B_16,34.312897,1
2023-01-06 03:00:00_B_16,33.116592,1
2023-01-06 09:00:00_B_16,33.997276,1
2023-01-07 09:00:00_B_16,33.871445,1
2023-01-01 02:00:00_B_17,39.94374,1
2023-01-01 03:00:00_B_17,36.217087,1
2023-01-01 05:00:00_B_17,34.074486,1
2023-01-01 08:00:00_B_17,37.93643,1
2023-01-01 11:00:00_B_17,43.827156,1
2023-01-01 15:00:00_B_17,43.688095,1
2023-01-01 19:00:00_B_17,53.308197,1
2023-01-02 03:00:00_B_17,33.150513,1
2023-01-02 08:00:00_B_17,41.531998,1
